119.926, 129.485, 5.782, 33.300 False
119.638, 129.484, 5.756, 33.350 False
119.351, 129.483, 5.729, 33.400 False
119.066, 129.483, 5.696, 33.450 False
118.783, 129.482, 5.664, 33.500 False
118.501, 129.481, 5.626, 33.550 False
118.221, 129.481, 5.590, 33.600 False
117.943, 129.480, 5.549, 33.650 False
117.667, 129.479, 5.508, 33.700 False
117.393, 129.479, 5.465, 33.750 False
117.122, 129.478, 5.422, 33.800 False
116.852, 129.478, 5.377, 33.850 False
116.585, 129.477, 5.333, 33.900 False
116.320, 129.477, 5.286, 33.950 False
116.057, 129.477, 5.240, 34.000 False
115.797, 129.476, 5.193, 34.050 False
115.539, 129.476, 5.136, 34.100 False
115.286, 129.476, 5.039, 34.150 False
115.038, 129.476, 4.914, 34.200 False
114.799, 129.476, 4.740, 34.250 False
114.570, 129.475, 4.547, 34.300 False
114.350, 129.475, 4.342, 34.350 False
114.141, 129.475, 4.131, 34.400 False
113.942, 129.475, 3.919, 34.450 False
113.754, 129.475, 3.713, 34.500 False
113.576, 129.475, 3.516, 34.550 False
113.406, 129.477, 3.327, 34.600 False
113.246, 129.477, 3.148, 34.650 False
113.095, 129.477, 2.977, 34.700 False
112.951, 129.477, 2.816, 34.750 False
112.816, 129.478, 2.662, 34.800 False
112.687, 129.478, 2.517, 34.850 False
112.566, 129.478, 2.380, 34.900 False
112.451, 129.478, 2.250, 34.950 False
112.342, 129.478, 2.127, 35.000 False
112.239, 129.478, 2.011, 35.050 False
112.142, 129.479, 1.901, 35.100 False
112.050, 129.479, 1.797, 35.150 False
111.963, 129.479, 1.699, 35.200 False
111.881, 129.479, 1.607, 35.250 False
111.803, 129.479, 1.519, 35.300 False
111.730, 129.479, 1.436, 35.350 False
111.660, 129.479, 1.358, 35.400 False
111.594, 129.479, 1.284, 35.450 False
111.532, 129.479, 1.214, 35.500 False
111.474, 129.480, 1.148, 35.550 False
111.418, 129.480, 1.086, 35.600 False
111.365, 129.480, 1.027, 35.650 False
111.316, 129.480, 0.971, 35.700 False
111.269, 129.482, 0.915, 35.750 False
111.224, 129.482, 0.867, 35.800 False
111.182, 129.482, 0.820, 35.850 False
111.143, 129.482, 0.775, 35.900 False
111.105, 129.482, 0.733, 35.950 False
111.070, 129.482, 0.693, 36.000 False
111.036, 129.483, 0.656, 36.050 False
111.004, 129.483, 0.620, 36.100 False
110.974, 129.483, 0.586, 36.150 False
110.946, 129.483, 0.554, 36.200 False
110.919, 129.483, 0.524, 36.250 False
110.894, 129.483, 0.496, 36.300 False
110.870, 129.483, 0.469, 36.350 False
110.847, 129.483, 0.443, 36.400 False
110.825, 129.483, 0.419, 36.450 False
110.805, 129.483, 0.397, 36.500 False
110.786, 129.483, 0.375, 36.550 False
110.768, 129.482, 0.353, 36.600 False
110.751, 129.482, 0.335, 36.650 False
110.735, 129.482, 0.317, 36.700 False
110.719, 129.482, 0.299, 36.750 False
110.705, 129.482, 0.283, 36.800 False
110.691, 129.482, 0.268, 36.850 False
110.678, 129.482, 0.253, 36.900 False
110.666, 129.482, 0.240, 36.950 False
110.654, 129.482, 0.227, 37.000 False
110.643, 129.482, 0.214, 37.050 False
110.633, 129.482, 0.203, 37.100 False
110.623, 129.483, 0.192, 37.150 False
110.614, 129.483, 0.181, 37.200 False
110.605, 129.483, 0.171, 37.250 False
110.597, 129.483, 0.162, 37.300 False
110.589, 129.483, 0.153, 37.350 False
110.581, 129.483, 0.145, 37.400 False
110.574, 129.483, 0.137, 37.450 False
110.568, 129.483, 0.130, 37.500 False
110.561, 129.483, 0.123, 37.550 False
110.555, 129.483, 0.116, 37.600 False
110.550, 129.483, 0.110, 37.650 False
110.545, 129.483, 0.104, 37.700 False
110.540, 129.483, 0.098, 37.750 False
110.535, 129.483, 0.093, 37.800 False
110.530, 129.483, 0.088, 37.850 False
110.526, 129.483, 0.083, 37.900 False
110.522, 129.483, 0.078, 37.950 False
110.518, 129.483, 0.074, 38.000 False
110.515, 129.483, 0.070, 38.050 False
110.511, 129.483, 0.066, 38.100 False
110.510, 129.483, 0.003, 38.150 False
110.509, 129.483, 0.021, 38.200 False
110.507, 129.483, 0.033, 38.250 False
110.505, 129.483, 0.040, 38.300 False
110.503, 129.483, 0.043, 38.350 False
110.501, 129.483, 0.044, 38.400 False
110.498, 129.483, 0.044, 38.450 False
110.496, 129.483, 0.044, 38.500 False
110.494, 129.483, 0.043, 38.550 False
110.492, 129.483, 0.041, 38.600 False
110.490, 129.483, 0.039, 38.650 False
110.488, 129.483, 0.038, 38.700 False
110.486, 129.483, 0.036, 38.750 False
110.484, 129.483, 0.034, 38.800 False
110.483, 129.483, 0.032, 38.850 False
110.481, 129.483, 0.031, 38.900 False
110.480, 129.483, 0.029, 38.950 False
110.478, 129.483, 0.027, 39.000 False
110.477, 129.483, 0.026, 39.050 False
110.476, 129.483, 0.025, 39.100 False
110.475, 129.483, 0.023, 39.150 False
110.474, 129.483, 0.022, 39.200 False
110.474, 129.483, 0.001, 39.250 False
110.474, 129.483, -0.005, 39.300 False
110.474, 129.483, 0.003, 39.350 False
110.474, 129.483, -0.003, 39.400 False
110.473, 129.483, 0.012, 39.450 False
110.471, 129.483, 0.082, 39.500 False
110.459, 129.485, 0.262, 39.550 False
110.440, 129.489, 0.412, 39.600 False
110.413, 129.496, 0.574, 39.650 False
110.377, 129.509, 0.741, 39.700 False
110.333, 129.523, 0.918, 39.750 False
110.283, 129.537, 1.063, 39.800 False
110.224, 129.551, 1.235, 39.850 False
110.160, 129.565, 1.326, 39.900 False
110.090, 129.579, 1.458, 39.950 False
110.014, 129.595, 1.578, 40.000 False
109.931, 129.610, 1.715, 40.050 False
109.843, 129.627, 1.802, 40.100 False
109.751, 129.643, 1.891, 40.150 False
109.657, 129.661, 1.955, 40.200 False
109.558, 129.678, 2.027, 40.250 False
109.457, 129.698, 2.081, 40.300 False
109.354, 129.716, 2.074, 40.350 False
109.258, 129.734, 1.907, 40.400 False
109.183, 129.748, 1.428, 40.450 False
109.134, 129.757, 0.882, 40.500 False
109.117, 129.760, 0.264, 40.550 False
109.118, 129.760, 0.017, 40.600 False
109.118, 129.759, -0.005, 40.650 False
109.118, 129.759, -0.014, 40.700 False
109.117, 129.760, -0.016, 40.750 False
109.116, 129.760, -0.016, 40.800 False
109.116, 129.760, -0.014, 40.850 False
109.115, 129.760, -0.012, 40.900 False
109.115, 129.760, -0.010, 40.950 False
109.114, 129.760, -0.009, 41.000 False
109.114, 129.760, -0.007, 41.050 False
109.114, 129.760, -0.006, 41.100 False
109.114, 129.761, -0.005, 41.150 False
109.113, 129.761, -0.004, 41.200 False
109.113, 129.761, -0.003, 41.250 False
109.113, 129.761, -0.002, 41.300 False
109.113, 129.761, -0.002, 41.350 False
109.113, 129.761, -0.008, 41.400 False
109.110, 129.759, 0.071, 41.450 False
109.104, 129.757, 0.096, 41.500 False
109.095, 129.755, 0.224, 41.550 False
109.077, 129.753, 0.378, 41.600 False
109.049, 129.755, 0.614, 41.650 False
109.005, 129.763, 0.984, 41.700 False
108.943, 129.776, 1.317, 41.750 False
108.866, 129.791, 1.614, 41.800 False
108.776, 129.805, 1.890, 41.850 False
108.674, 129.823, 2.142, 41.900 False
108.560, 129.842, 2.380, 41.950 False
108.435, 129.864, 2.595, 42.000 False
108.300, 129.885, 2.789, 42.050 False
108.157, 129.908, 2.959, 42.100 False
108.006, 129.931, 3.110, 42.150 False
107.849, 129.957, 3.241, 42.200 False
107.686, 129.982, 3.355, 42.250 False
107.517, 130.009, 3.452, 42.300 False
107.345, 130.035, 3.534, 42.350 False
107.168, 130.062, 3.604, 42.400 False
106.989, 130.089, 3.660, 42.450 False
106.807, 130.116, 3.706, 42.500 False
106.623, 130.142, 3.742, 42.550 False
106.438, 130.169, 3.769, 42.600 False
106.251, 130.195, 3.789, 42.650 False
106.064, 130.219, 3.800, 42.700 False
105.875, 130.243, 3.807, 42.750 False
105.687, 130.266, 3.809, 42.800 False
105.499, 130.289, 3.807, 42.850 False
105.310, 130.310, 3.797, 42.900 False
105.122, 130.331, 3.788, 42.950 False
104.934, 130.349, 3.773, 43.000 False
104.747, 130.366, 3.758, 43.050 False
104.561, 130.385, 3.742, 43.100 False
104.376, 130.405, 3.722, 43.150 False
104.192, 130.422, 3.698, 43.200 False
104.009, 130.439, 3.675, 43.250 False
103.826, 130.450, 3.641, 43.300 False
103.645, 130.459, 3.619, 43.350 False
103.465, 130.464, 3.591, 43.400 False
103.286, 130.469, 3.572, 43.450 False
103.109, 130.470, 3.539, 43.500 False
102.932, 130.470, 3.516, 43.550 False
102.757, 130.472, 3.498, 43.600 False
102.583, 130.475, 3.473, 43.650 False
102.410, 130.475, 3.441, 43.700 False
102.239, 130.475, 3.415, 43.750 False
102.069, 130.473, 3.387, 43.800 False
101.901, 130.470, 3.363, 43.850 False
101.734, 130.462, 3.319, 43.900 False
101.570, 130.445, 3.280, 43.950 False
101.407, 130.423, 3.250, 44.000 False
101.245, 130.402, 3.256, 44.050 False
101.083, 130.380, 3.240, 44.100 False
100.923, 130.360, 3.225, 44.150 False
100.763, 130.340, 3.199, 44.200 False
100.605, 130.320, 3.177, 44.250 False
100.449, 130.297, 3.147, 44.300 False
100.293, 130.274, 3.130, 44.350 False
100.140, 130.247, 3.101, 44.400 False
99.987, 130.220, 3.089, 44.450 False
99.837, 130.189, 3.051, 44.500 False
99.688, 130.154, 3.035, 44.550 False
99.541, 130.116, 3.014, 44.600 False
99.395, 130.077, 3.010, 44.650 False
99.251, 130.034, 2.976, 44.700 False
99.107, 129.991, 2.977, 44.750 False
98.962, 129.954, 2.981, 44.800 False
98.817, 129.921, 2.965, 44.850 False
98.674, 129.886, 2.938, 44.900 False
98.532, 129.851, 2.922, 44.950 False
98.391, 129.814, 2.905, 45.000 False
98.251, 129.778, 2.895, 45.050 False
98.113, 129.737, 2.866, 45.100 False
97.979, 129.689, 2.821, 45.150 False
97.850, 129.631, 2.770, 45.200 False
97.722, 129.571, 2.791, 45.250 False
97.595, 129.508, 2.803, 45.300 False
97.466, 129.447, 2.829, 45.350 False
97.340, 129.382, 2.784, 45.400 False
97.217, 129.315, 2.769, 45.450 False
97.098, 129.243, 2.732, 45.500 False
96.979, 129.172, 2.761, 45.550 False
96.862, 129.096, 2.730, 45.600 False
96.747, 129.019, 2.739, 45.650 False
96.635, 128.938, 2.713, 45.700 False
96.521, 128.859, 2.740, 45.750 False
96.411, 128.776, 2.704, 45.800 False
96.302, 128.694, 2.714, 45.850 False
96.189, 128.615, 2.737, 45.900 False
96.074, 128.541, 2.734, 45.950 False
95.961, 128.465, 2.706, 46.000 False
95.849, 128.389, 2.698, 46.050 False
95.739, 128.310, 2.688, 46.100 False
95.629, 128.233, 2.688, 46.150 False
95.521, 128.153, 2.676, 46.200 False
95.413, 128.074, 2.675, 46.250 False
95.307, 127.992, 2.659, 46.300 False
95.201, 127.911, 2.663, 46.350 False
95.098, 127.827, 2.637, 46.400 False
95.002, 127.737, 2.602, 46.450 False
94.911, 127.643, 2.585, 46.500 False
94.817, 127.549, 2.628, 46.550 False
94.727, 127.452, 2.601, 46.600 False
94.644, 127.351, 2.566, 46.650 False
94.566, 127.247, 2.531, 46.700 False
94.489, 127.141, 2.582, 46.750 False
94.415, 127.031, 2.564, 46.800 False
94.342, 126.922, 2.597, 46.850 False
94.268, 126.811, 2.604, 46.900 False
94.193, 126.702, 2.629, 46.950 False
94.121, 126.591, 2.588, 47.000 False
94.050, 126.481, 2.598, 47.050 False
93.980, 126.370, 2.596, 47.100 False
93.907, 126.261, 2.611, 47.150 False
93.839, 126.150, 2.583, 47.200 False
93.770, 126.039, 2.593, 47.250 False
93.705, 125.926, 2.572, 47.300 False
93.639, 125.814, 2.587, 47.350 False
93.577, 125.700, 2.568, 47.400 False
93.514, 125.587, 2.583, 47.450 False
93.455, 125.471, 2.563, 47.500 False
93.395, 125.357, 2.578, 47.550 False
93.339, 125.240, 2.558, 47.600 False
93.281, 125.124, 2.573, 47.650 False
93.228, 125.007, 2.554, 47.700 False
93.175, 124.889, 2.564, 47.750 False
93.128, 124.770, 2.535, 47.800 False
93.085, 124.649, 2.523, 47.850 False
93.048, 124.527, 2.513, 47.900 False
93.008, 124.404, 2.550, 47.950 False
92.974, 124.280, 2.525, 48.000 False
92.939, 124.156, 2.548, 48.050 False
92.903, 124.032, 2.558, 48.100 False
92.864, 123.909, 2.571, 48.150 False
92.829, 123.786, 2.544, 48.200 False
92.793, 123.663, 2.552, 48.250 False
92.758, 123.539, 2.553, 48.300 False
92.721, 123.416, 2.560, 48.350 False
92.687, 123.293, 2.546, 48.400 False
92.652, 123.170, 2.550, 48.450 False
92.620, 123.047, 2.541, 48.500 False
92.587, 122.923, 2.547, 48.550 False
92.558, 122.799, 2.538, 48.600 False
92.527, 122.674, 2.541, 48.650 False
92.498, 122.549, 2.523, 48.700 False
92.469, 122.424, 2.531, 48.750 False
92.444, 122.300, 2.530, 48.800 False
92.417, 122.175, 2.539, 48.850 False
92.393, 122.050, 2.533, 48.900 False
92.369, 121.926, 2.538, 48.950 False
92.349, 121.800, 2.515, 49.000 False
92.332, 121.675, 2.517, 49.050 False
92.319, 121.552, 2.516, 49.100 False
92.305, 121.427, 2.543, 49.150 False
92.289, 121.300, 2.545, 49.200 False
92.272, 121.175, 2.541, 49.250 False
92.257, 121.049, 2.525, 49.300 False
92.241, 120.923, 2.528, 49.350 False
92.228, 120.797, 2.521, 49.400 False
92.213, 120.672, 2.527, 49.450 False
92.199, 120.546, 2.528, 49.500 False
92.183, 120.420, 2.529, 49.550 False
92.170, 120.295, 2.523, 49.600 False
92.156, 120.169, 2.524, 49.650 False
92.144, 120.043, 2.521, 49.700 False
92.130, 119.918, 2.523, 49.750 False
92.119, 119.792, 2.519, 49.800 False
92.107, 119.667, 2.521, 49.850 False
92.097, 119.541, 2.518, 49.900 False
92.086, 119.415, 2.520, 49.950 False
92.077, 119.290, 2.517, 50.000 False
92.068, 119.164, 2.518, 50.050 False
92.060, 119.038, 2.516, 50.100 False
92.051, 118.913, 2.517, 50.150 False
92.047, 118.787, 2.505, 50.200 False
92.043, 118.661, 2.510, 50.250 False
92.042, 118.536, 2.507, 50.300 False
92.039, 118.410, 2.514, 50.350 False
92.035, 118.284, 2.517, 50.400 False
92.030, 118.158, 2.517, 50.450 False
92.027, 118.032, 2.512, 50.500 False
92.023, 117.907, 2.513, 50.550 False
92.021, 117.781, 2.512, 50.600 False
92.018, 117.655, 2.513, 50.650 False
92.015, 117.530, 2.513, 50.700 False
92.010, 117.404, 2.513, 50.750 False
92.007, 117.279, 2.511, 50.800 False
92.002, 117.153, 2.511, 50.850 False
91.999, 117.028, 2.509, 50.900 False
91.995, 116.902, 2.510, 50.950 False
91.992, 116.777, 2.508, 51.000 False
91.988, 116.651, 2.509, 51.050 False
91.986, 116.526, 2.507, 51.100 False
91.985, 116.401, 2.508, 51.150 False
91.984, 116.275, 2.507, 51.200 False
91.981, 116.150, 2.508, 51.250 False
91.981, 116.024, 2.506, 51.300 False
91.979, 115.899, 2.507, 51.350 False
91.980, 115.774, 2.503, 51.400 False
91.981, 115.649, 2.504, 51.450 False
91.985, 115.523, 2.503, 51.500 False
91.987, 115.398, 2.506, 51.550 False
91.989, 115.273, 2.507, 51.600 False
91.988, 115.147, 2.507, 51.650 False
91.990, 115.022, 2.505, 51.700 False
91.990, 114.897, 2.505, 51.750 False
91.992, 114.772, 2.505, 51.800 False
91.993, 114.646, 2.505, 51.850 False
91.993, 114.521, 2.505, 51.900 False
91.993, 114.396, 2.505, 51.950 False
91.993, 114.271, 2.505, 52.000 False
91.993, 114.145, 2.505, 52.050 False
91.993, 114.020, 2.505, 52.100 False
91.993, 113.895, 2.504, 52.150 False
91.994, 113.770, 2.504, 52.200 False
91.994, 113.644, 2.504, 52.250 False
91.994, 113.519, 2.504, 52.300 False
91.996, 113.394, 2.503, 52.350 False
91.997, 113.269, 2.504, 52.400 False
91.998, 113.144, 2.504, 52.450 False
91.999, 113.019, 2.504, 52.500 False
91.999, 112.893, 2.503, 52.550 False
92.003, 112.768, 2.501, 52.600 False
92.005, 112.643, 2.503, 52.650 False
92.009, 112.518, 2.501, 52.700 False
92.011, 112.393, 2.502, 52.750 False
92.015, 112.268, 2.502, 52.800 False
92.017, 112.143, 2.503, 52.850 False
92.019, 112.018, 2.503, 52.900 False
92.021, 111.893, 2.503, 52.950 False
92.023, 111.768, 2.502, 53.000 False
92.025, 111.642, 2.502, 53.050 False
92.027, 111.517, 2.502, 53.100 False
92.029, 111.392, 2.502, 53.150 False
92.031, 111.267, 2.502, 53.200 False
92.033, 111.142, 2.502, 53.250 False
92.035, 111.017, 2.502, 53.300 False
92.037, 110.892, 2.502, 53.350 False
92.039, 110.767, 2.502, 53.400 False
92.041, 110.642, 2.502, 53.450 False
92.043, 110.517, 2.502, 53.500 False
92.045, 110.392, 2.502, 53.550 False
92.047, 110.267, 2.502, 53.600 False
92.049, 110.141, 2.502, 53.650 False
92.051, 110.016, 2.502, 53.700 False
92.054, 109.891, 2.502, 53.750 False
92.058, 109.766, 2.501, 53.800 False
92.060, 109.641, 2.501, 53.850 False
92.063, 109.516, 2.502, 53.900 False
92.066, 109.391, 2.501, 53.950 False
92.069, 109.266, 2.501, 54.000 False
92.071, 109.141, 2.501, 54.050 False
92.074, 109.016, 2.501, 54.100 False
92.077, 108.891, 2.501, 54.150 False
92.079, 108.766, 2.501, 54.200 False
92.084, 108.641, 2.500, 54.250 False
92.087, 108.516, 2.501, 54.300 False
92.089, 108.391, 2.501, 54.350 False
92.092, 108.266, 2.501, 54.400 False
92.095, 108.141, 2.501, 54.450 False
92.098, 108.016, 2.501, 54.500 False
92.100, 107.891, 2.501, 54.550 False
92.103, 107.766, 2.501, 54.600 False
92.106, 107.641, 2.501, 54.650 False
92.109, 107.516, 2.501, 54.700 False
92.111, 107.391, 2.501, 54.750 False
92.114, 107.266, 2.501, 54.800 False
92.117, 107.141, 2.501, 54.850 False
92.120, 107.016, 2.501, 54.900 False
92.122, 106.891, 2.501, 54.950 False
92.127, 106.766, 2.500, 55.000 False
92.130, 106.641, 2.500, 55.050 False
92.133, 106.516, 2.501, 55.100 False
92.136, 106.391, 2.501, 55.150 False
92.139, 106.266, 2.501, 55.200 False
92.142, 106.141, 2.501, 55.250 False
92.145, 106.016, 2.501, 55.300 False
92.148, 105.891, 2.501, 55.350 False
92.151, 105.766, 2.501, 55.400 False
92.154, 105.641, 2.501, 55.450 False
92.157, 105.516, 2.501, 55.500 False
92.160, 105.391, 2.501, 55.550 False
92.163, 105.266, 2.500, 55.600 False
92.166, 105.141, 2.500, 55.650 False
92.169, 105.016, 2.500, 55.700 False
92.171, 104.891, 2.500, 55.750 False
92.174, 104.766, 2.500, 55.800 False
92.177, 104.641, 2.500, 55.850 False
92.180, 104.516, 2.500, 55.900 False
92.183, 104.391, 2.500, 55.950 False
92.186, 104.266, 2.500, 56.000 False
92.188, 104.141, 2.500, 56.050 False
92.191, 104.016, 2.500, 56.100 False
92.194, 103.891, 2.500, 56.150 False
92.197, 103.767, 2.500, 56.200 False
92.200, 103.642, 2.500, 56.250 False
92.202, 103.517, 2.500, 56.300 False
92.205, 103.392, 2.500, 56.350 False
92.208, 103.267, 2.500, 56.400 False
92.211, 103.142, 2.500, 56.450 False
92.213, 103.017, 2.500, 56.500 False
92.216, 102.892, 2.500, 56.550 False
92.219, 102.767, 2.500, 56.600 False
92.221, 102.642, 2.500, 56.650 False
92.224, 102.517, 2.500, 56.700 False
92.227, 102.392, 2.500, 56.750 False
92.229, 102.267, 2.500, 56.800 False
92.232, 102.142, 2.500, 56.850 False
92.234, 102.017, 2.500, 56.900 False
92.237, 101.892, 2.500, 56.950 False
92.240, 101.767, 2.500, 57.000 False
92.242, 101.642, 2.500, 57.050 False
92.245, 101.517, 2.500, 57.100 False
92.247, 101.392, 2.500, 57.150 False
92.250, 101.267, 2.500, 57.200 False
92.252, 101.142, 2.500, 57.250 False
92.254, 101.017, 2.500, 57.300 False
92.257, 100.892, 2.500, 57.350 False
92.259, 100.767, 2.500, 57.400 False
92.262, 100.642, 2.500, 57.450 False
92.264, 100.517, 2.500, 57.500 False
92.266, 100.392, 2.500, 57.550 False
92.268, 100.267, 2.500, 57.600 False
92.271, 100.142, 2.500, 57.650 False
92.273, 100.017, 2.500, 57.700 False
92.275, 99.892, 2.500, 57.750 False
92.276, 99.767, 2.500, 57.800 False
92.278, 99.642, 2.500, 57.850 False
92.280, 99.517, 2.500, 57.900 False
92.282, 99.392, 2.500, 57.950 False
92.284, 99.267, 2.500, 58.000 False
92.286, 99.142, 2.500, 58.050 False
92.288, 99.017, 2.500, 58.100 False
92.290, 98.892, 2.500, 58.150 False
92.292, 98.767, 2.500, 58.200 False
92.293, 98.642, 2.500, 58.250 False
92.295, 98.517, 2.500, 58.300 False
92.297, 98.392, 2.500, 58.350 False
92.299, 98.267, 2.500, 58.400 False
92.298, 98.142, 2.498, 58.450 False
92.299, 98.017, 2.499, 58.500 False
92.301, 97.892, 2.500, 58.550 False
92.302, 97.767, 2.500, 58.600 False
92.304, 97.642, 2.500, 58.650 False
92.305, 97.517, 2.500, 58.700 False
92.307, 97.392, 2.500, 58.750 False
92.308, 97.267, 2.500, 58.800 False
92.309, 97.142, 2.500, 58.850 False
92.311, 97.018, 2.500, 58.900 False
92.312, 96.893, 2.500, 58.950 False
92.313, 96.768, 2.500, 59.000 False
92.315, 96.643, 2.500, 59.050 False
92.316, 96.518, 2.500, 59.100 False
92.317, 96.392, 2.500, 59.150 False
92.318, 96.267, 2.500, 59.200 False
92.320, 96.142, 2.500, 59.250 False
92.321, 96.017, 2.500, 59.300 False
92.322, 95.892, 2.500, 59.350 False
92.323, 95.767, 2.500, 59.400 False
92.324, 95.642, 2.500, 59.450 False
92.325, 95.517, 2.500, 59.500 False
92.326, 95.392, 2.500, 59.550 False
92.327, 95.267, 2.500, 59.600 False
92.328, 95.142, 2.500, 59.650 False
92.329, 95.017, 2.500, 59.700 False
92.330, 94.892, 2.500, 59.750 False
92.331, 94.767, 2.500, 59.800 False
92.332, 94.642, 2.500, 59.850 False
92.333, 94.517, 2.500, 59.900 False
92.333, 94.392, 2.500, 59.950 False
92.334, 94.267, 2.500, 60.000 False
92.335, 94.142, 2.500, 60.050 False
92.336, 94.017, 2.500, 60.100 False
92.336, 93.892, 2.500, 60.150 False
92.335, 93.767, 2.499, 60.200 False
92.336, 93.642, 2.500, 60.250 False
92.336, 93.517, 2.500, 60.300 False
92.337, 93.392, 2.500, 60.350 False
92.337, 93.267, 2.500, 60.400 False
92.337, 93.142, 2.500, 60.450 False
92.338, 93.017, 2.500, 60.500 False
92.338, 92.892, 2.500, 60.550 False
92.337, 92.767, 2.499, 60.600 False
92.339, 92.642, 2.499, 60.650 False
92.338, 92.517, 2.498, 60.700 False
92.338, 92.392, 2.500, 60.750 False
92.338, 92.267, 2.500, 60.800 False
92.338, 92.142, 2.500, 60.850 False
92.338, 92.017, 2.500, 60.900 False
92.338, 91.892, 2.500, 60.950 False
92.339, 91.767, 2.500, 61.000 False
92.339, 91.642, 2.500, 61.050 False
92.339, 91.517, 2.500, 61.100 False
92.339, 91.392, 2.500, 61.150 False
92.339, 91.267, 2.500, 61.200 False
92.339, 91.142, 2.500, 61.250 False
92.338, 91.017, 2.499, 61.300 False
92.338, 90.892, 2.500, 61.350 False
92.338, 90.767, 2.500, 61.400 False
92.338, 90.642, 2.500, 61.450 False
92.338, 90.517, 2.500, 61.500 False
92.338, 90.392, 2.500, 61.550 False
92.338, 90.267, 2.500, 61.600 False
92.338, 90.142, 2.500, 61.650 False
92.341, 90.018, 2.498, 61.700 False
92.341, 89.893, 2.499, 61.750 False
92.340, 89.768, 2.499, 61.800 False
92.340, 89.643, 2.500, 61.850 False
92.337, 89.518, 2.498, 61.900 False
92.338, 89.393, 2.497, 61.950 False
92.339, 89.268, 2.499, 62.000 False
92.339, 89.143, 2.500, 62.050 False
92.341, 89.018, 2.498, 62.100 False
92.342, 88.893, 2.499, 62.150 False
92.342, 88.768, 2.500, 62.200 False
92.340, 88.643, 2.499, 62.250 False
